"","B.cells","CAFs","Cancer.Epithelial","Endothelial","Myeloid","Normal.Epithelial","Plasmablasts","PVL","T.cells"
"024x050",0.0857659420925233,0.0589640300416279,0.37458134081747,0.00556685204684055,0.18687582277111,0.0718005797837311,0.0127066213406685,0.000196299990338129,0.203542511115691
"024x051",0.0726878163238647,0.344865478081196,0.138527324084572,0.06537419103826,0.144701794131721,0.0366974662600977,9.80214653314513e-05,9.80214616905496e-05,0.196949887153267
"024x052",0.0803005878872765,0.595795056111267,0.00015071046825633,0.000150710464259771,0.0929256276730569,0.15027176635103,0.000150710468253616,0.00102340199802958,0.0792314285785697
"025x001",2.94554165455064e-05,0.365295037133688,2.94554207778621e-05,0.445420384626291,0.168986522762277,0.0201507783813724,2.94554190617589e-05,2.94554192159331e-05,2.94554207705178e-05
"025x002",0.000232718677136776,0.442224424952612,0.190668356261488,0.0465593782453055,0.216955913808965,0.0155419847585027,0.000232718677506115,0.0460780656342383,0.0415064389842452
"025x003",0.000337941925243535,0.217266369311989,0.259810221690999,0.300284934996658,0.115223033709731,0.000337941925222554,0.00033794192523134,0.0941144206140373,0.0122871939008872
"025x004",0.00684286080203136,0.541124029426042,0.106410991597339,0.00121419372216556,0.255078603101225,0.0126748421037786,0.0396683111986809,6.60790625685913e-05,0.0369200889861694
"025x005",0.0030294868589697,0.162306099287295,0.0320673368462341,0.00538439015032315,0.226336908437652,0.031800707768334,0.322283303761015,0.00477313002777313,0.212018636862404
"025x006",0.00379846616800897,0.232832002262153,0.00345581354841671,0.0035453643579852,0.196730014917657,0.0300867308848224,0.354629710979749,5.53779831139693e-05,0.174866518898093
"025x007",0.00771133092267717,0.136483234377884,0.519596439654252,0.0562906973110602,0.063548471153882,0.0322765691819549,0.0928027324518468,0.000105768428671924,0.0911847565177706
"025x008",0.021391351215462,0.0478038956588112,0.817761687770823,0.000446092993389257,0.0428850493663696,0.0140614878106718,2.20553233346452e-05,2.20553225367992e-05,0.0556063245386017
"025x009",0.00647078856750088,0.0738023943550855,0.679866415756328,0.0203613349327319,0.0882649909721984,0.0402929060128443,0.000129797456737411,0.00012979745691019,0.0906815744896639
"025x010",0.000787960618203696,0.297427598665315,0.39676723709379,0.00921995415371983,0.159253033623203,0.0354100235432911,0.000107642864872445,0.000107642864566202,0.100918906573038
"025x011",0.000623341194017715,0.484732162505891,0.0154973957160434,0.135358237327741,0.166132143473141,0.0831295768149024,6.10457246883571e-05,0.0282540454367977,0.0862120518067769
"025x012",0.00768815705202715,0.250626683527351,9.05442606205123e-05,0.350579006770533,0.16995742264327,0.105948901373539,9.0544260611564e-05,0.00417019841125813,0.11084854170079
"025x013",0.018774138820555,0.322545809824604,9.43022831844982e-05,0.155774286961825,0.31480783610212,0.0493392301934806,0.0581552013352676,0.00951212496446103,0.0709970695145015
"025x014",0.0664101972558766,0.149771861162251,0.0378447899437892,0.265386594767025,0.252179521087521,0.0230948043763728,0.0977603554494728,0.0113541238300442,0.0961977521276474
"025x015",0.0484953214686842,0.244368800437348,0.000113721270641746,0.239446569381584,0.151695819272329,0.02270336526898,0.139928673923479,0.0493814698411275,0.103866259135827
"025x016",0.0299793864088718,0.528502357663429,0.0183224726870148,0.0893800953022244,0.105958744778079,0.00708004044728392,0.0131582177435909,0.0328122891948727,0.174806395774634
"025x017",0.0104650145376565,0.516439818062978,8.84078550952058e-05,0.0827579188318979,0.125050070344946,0.04392131811133,0.0799194805216555,0.0153872929369132,0.125970678797528
"025x018",0.0069750181966092,0.268085104875267,0.00582897289642667,0.000102351596394221,0.33039369699055,0.0114465046942529,0.0751165704090161,0.000102351596619477,0.301949428744864
"025x019",0.0150402803081663,0.391476140510643,0.000291985813465955,0.00484173095032867,0.154799286107473,0.0265495103266239,0.0943193187775812,6.21914349228815e-05,0.312619555770795
"025x020",0.0467365602754773,0.421630678044677,0.0274180658287612,0.0555470896695283,0.157348527336919,0.0550728573450847,0.0551718790055369,8.64128287625022e-05,0.180987929665253
"025x021",0.00476474772906306,0.370321654739862,0.00536452524172945,0.225807474852309,0.192069127073927,0.0561563886661879,8.81895161535086e-05,0.00412558424964608,0.141302307931123
"025x022",8.56467463231681e-05,0.395970980857475,0.0162736120846183,0.0776215680206009,0.14853248643203,0.0600663093024907,0.13572104813483,8.56467463278007e-05,0.165642701675304
"025x023",0.016922904107541,0.269850097338957,0.00927715474697982,0.201505232144167,0.155538192307616,0.0179475058624975,0.00674886800881801,8.84524577133151e-05,0.32212159302571
"025x024",0.0623879317574659,0.296317718161252,0.00637452186139892,0.0913920956891912,0.139379673286953,0.0425332744810726,0.0447207581854042,8.81838882641411e-05,0.316805842688998
"025x025",0.0319119560280582,0.172406655761257,5.94750781121142e-05,0.0272848570206255,0.0812556049678465,0.563011346556962,0.0107381487090693,0.0030511294449756,0.110280826433094
"025x026",0.0129117199204225,0.321477135282708,8.46118795910412e-05,0.0640766596355319,0.13235014616649,0.388189149309987,0.0300209708679883,8.46118795910415e-05,0.050804995057691
"025x027",0.00180244730355018,0.36378574742401,0.119244231522757,0.0209501085642249,0.283187827189614,0.110234887743802,0.00180103199895783,0.0001448672806307,0.0988488509724528
"025x028",0.00534815212016963,0.163183091618667,0.393997260644943,0.0153247190586565,0.216383938258155,0.0350560589531367,0.0999495543912155,0.000184713656453042,0.070572511298603
"025x029",0.000373108755873954,0.0151377451524748,0.902910082192596,0.00255043714388635,0.0129389811601293,0.0303117029726816,0.0221381961843554,6.88678147788649e-05,0.0135708786232236
"025x030",0.00024255744629304,0.170684637268326,0.429387257640946,0.0750960204754031,0.0685192999739532,0.0558697966665894,0.140828480839592,0.000537486239281476,0.0588344634496159
"025x031",0.00124831999191102,0.0870857703990374,0.409572161710809,0.000276699453411371,0.065296768793358,0.256551823177864,0.116792536946791,0.00358742874998897,0.05958849077683
"025x032",0.00464834584067193,0.0539688306444115,0.739338735874136,0.0733248742567545,0.00559797690024043,0.0850567481847167,0.0105933365462287,0.000230000873093063,0.0272411508797474
"025x033",0.00901298897410236,0.0395824203741696,0.900396763487973,0.00435908206936012,0.00409671292405222,0.026459738260309,0.00804852107847313,0.000210845185686322,0.00783292764587422
"025x034",0.00464146167734161,0.242085981874645,0.509540932378145,0.0252099582500046,0.0578109474443255,0.0846064273698991,0.000272619009437961,0.000272619009227746,0.0755590529869734
"025x035",0.0187212250384819,0.134931792605618,0.325664018628693,0.0440914862860069,0.212792854957306,0.0724119755575897,0.0280131727553747,0.000295809181392462,0.163077664989537
"025x036",0.0117826500050493,0.192843294740142,0.0373861736736245,0.107043907637512,0.26387512725443,0.0318783164092828,0.0584298955417733,0.000129639809017981,0.296630994929167
"025x037",0.0342360023138793,0.170940808498674,0.0711800769774768,0.0325423672964754,0.270535546302315,0.0503720762854309,0.0765869665737369,0.0136440952237653,0.279962060528247
"025x038",0.00899159292551878,0.158106827542228,0.262376590798127,0.240805501538328,0.15110590768127,0.0927956125681434,0.00028937395905187,0.00639767031339327,0.0791309226739395
"025x039",0.0176952785010071,0.363218046093054,0.0398059520031534,0.0191982662868988,0.220210009681855,0.0451246375335383,0.00288329348493193,0.000137942397732527,0.291726574017829
"025x040",0.000137056854652023,0.0917394395874719,0.387184056109381,0.00312751150821031,0.338133659722726,0.0632813647149268,0.00317032817787874,0.000103624286544374,0.113122959038209
"025x041",0.00658767674886515,0.0510694764772259,0.802847317073073,0.0153980819730882,0.0474155360259169,0.0596044976305186,5.40732284508561e-05,5.4073228110664e-05,0.0169692676147509
"025x042",0.00147025849537658,0.032171662599201,0.835445666415895,0.00309343678277534,0.0702725246169112,0.0218090759254371,0.00562458574935288,9.34053265186165e-05,0.030019384088533
"025x043",0.00651173532963026,0.118334507534615,0.731789848911481,0.0200233802871773,0.0315946663988618,0.0549578835637144,0.00559057953460307,0.000159698628527188,0.0310376998113895
"025x044",0.00820523133026098,0.0471839080477964,0.598654928925165,0.0217868803145132,0.0959271512749814,0.0362199922501146,0.00688907175783576,0.0032744570558452,0.181858379043487
"025x045",0.0109260393938233,0.113064954035779,0.572610799441857,0.000477882657548167,0.0848076785747188,0.0723591207593725,0.0227394568393957,0.000477882657228635,0.122536185640277
"025x046",0.00580564181556895,0.179470513016347,0.461381711641923,0.00070705723379005,0.164372855414185,0.0955152433382644,0.00679656549271532,0.00020275651177714,0.0857476555354301
"025x047",0.00189029931319328,0.184243598843738,0.320604877633239,0.0017248585391755,0.154163724968483,0.126380554441285,0.0056407109030741,7.42282525152908e-05,0.205277147105297
"025x048",0.0721698709805879,0.10462805720641,0.125781951530143,0.0618098713172485,0.222032407781791,0.0470765038142338,0.039410721410355,0.000135179974811455,0.326955435984419
"025x049",0.00291779434371986,0.109836204315446,0.272055343754766,0.000533137965601301,0.416861726988122,0.0733542403986626,0.00106132729816341,0.000102164680977775,0.123278060254541
"025x050",0.0347837051635542,0.321718697829195,0.0335466550294332,9.9687678135451e-05,0.338113694545192,0.0540238463950187,0.000575950785831019,9.96876781390179e-05,0.217038074895501
"025x051",0.00393692493201896,0.653941412977741,0.0351417197391521,0.124442420923302,0.0622548077463674,0.0702273093823375,0.0001080715706797,0.000571282443502195,0.0493760502848994
"025x052",6.72301127014419e-05,0.653882265644028,0.0352827047422408,0.0938368893006227,0.0676839853374755,0.0498406402067266,6.72301138225759e-05,6.72301154127496e-05,0.0992718244269697
"026x000",8.48371346485508e-05,0.205740001134543,8.48371362660301e-05,0.166902592091704,0.190459867283447,0.0780833913267246,8.48371362661064e-05,0.358474799621798,8.48371346020655e-05
"026x001",0.0104906356946319,0.305541633560988,0.0620911261765367,0.0281318580717136,0.52087903364002,0.0146016818150722,0.00011470478837566,0.058034621466538,0.000114704786124033
"026x002",0.000124959189088696,0.305633263927334,0.224756551469611,0.181460897480346,0.0696653168090155,0.186651714433439,0.000124959189596299,0.000124959189079636,0.0314573783124905
"026x003",0.000151713517622382,0.381774491698956,0.171588659099378,0.112596210502161,0.17386712574186,0.0489816017277923,0.000151713516613344,0.0125528504109523,0.098335633784664
"026x004",0.0113614034613956,0.15865593834003,0.000200889521009436,0.260005810512584,0.256466765125523,0.0552899093322139,0.0454366192293875,0.00020088952247684,0.212381774955378
"026x005",0.00106588939811948,0.109519241491433,0.00844787172880784,0.169557166947679,0.230827119389265,0.0241348321172504,9.31379281748721e-05,0.0349793729831476,0.421375368016122
"026x006",0.016060691692791,0.265921681943455,0.00694372778193907,0.041175202801391,0.197744103450446,0.0472384956018951,0.125098935367286,0.000204677371761235,0.299612483989037
"026x007",0.0065739787362537,0.240850703251744,0.0102627348479551,0.126015470533777,0.153604767642873,0.0127401900457054,0.123872395234565,0.0177704878937377,0.30830927181339
"026x008",0.0182308346080291,0.174821697532996,0.0402821405331543,0.0998807636146029,0.210931553460725,0.024810110208658,9.65751031946786e-05,0.000751290089356974,0.430195034849283
"026x009",0.0249656771358904,0.234740411796321,0.000139100196203033,0.142808454937644,0.235273836190839,0.0186008637290005,0.000139100196096979,0.0072134091192675,0.336119146698738
"026x010",0.0372363212559865,0.348446341847319,0.00623360851501734,0.135503804097857,0.158851364168646,0.0144986961227871,0.0372630575753837,0.0245102066305677,0.237456599786436
"026x011",0.0284757215795452,0.388335244582833,0.0109225301286959,0.0888054128550726,0.30240086655834,0.108480607520964,9.92845646276353e-05,0.000102595603401782,0.0723777366065196
"026x012",0.0183799402043115,0.131847388278968,0.0122990745695581,0.357795051067326,0.182409102110694,0.0448844226852537,0.0669154180892053,0.000140171739539006,0.185329431255144
"026x013",0.0938759217321476,0.272163282899667,0.000125188506825038,0.161741730646239,0.14426551046913,0.0607689333004602,0.00012518850520425,0.000125188506827374,0.266809055433499
"026x014",0.0560228699381565,0.274008803507241,0.0163299748432444,0.084669743600824,0.221459918859954,0.00984553508716385,0.00763003844494691,0.0243339967498131,0.305699118968656
"026x015",0.0914548810795333,0.201871505732243,9.46603768248891e-05,0.0343310386016103,0.196377934605891,0.0134056759456531,0.0347991555278142,0.0456824749921274,0.381982673138303
"026x016",0.067139108572981,0.261393353447604,8.84761731632718e-05,0.0588149600767289,0.146407607095841,0.0348786436318674,0.104371980741295,8.84761731710925e-05,0.326817394087349
"026x017",0.0696693217961787,0.357681745244439,0.00994544602866584,0.0437060775924912,0.155538722033691,0.0292979738912337,0.027569310498106,0.0256063174631016,0.280985085452093
"026x018",0.0263770556611527,0.39763584267901,0.000125994352612485,0.0534305064683127,0.151375053024525,0.0486358609027288,0.0846172985545333,0.0627206696693165,0.175081718687809
"026x019",0.0205118980301746,0.480144487198713,5.93000294331749e-05,0.0926781670194396,0.156310329734968,0.0253284027790803,0.0805968457829612,5.93000294301569e-05,0.1443112693958
"026x020",0.024648169410296,0.442319072724638,8.34912448648439e-05,0.0855532024576924,0.154633182170698,0.0311423438205525,0.133817038482736,8.34912448674768e-05,0.127720008443655
"026x021",0.0460137961893639,0.443342219893548,0.0195202676030025,0.154907260873468,0.166091328927154,0.025768529916712,0.0077383292362648,8.86316639431498e-05,0.136529635696544
"026x022",0.0100589623693816,0.259775290484563,8.17395154953258e-05,0.201981526423597,0.170107249084124,0.0257210908926509,0.0530204993879097,8.17395154923738e-05,0.279171902326786
"026x023",0.0532130388233274,0.199247258834223,0.0421089338501664,0.0595459288414373,0.201174875820374,0.0237733339980335,0.0889733238716058,8.43606874788888e-05,0.331878945273354
"026x024",0.00492576258334911,0.0880305939709186,0.665153768453593,0.0157963082247164,0.0877311047661352,0.0422495356254816,5.1299225659055e-05,5.12992249367507e-05,0.0960103279252104
"026x025",0.0765865118420622,0.239838247146005,0.0893342069858148,0.00965740384789918,0.14007107874196,0.0218742554883107,0.0512226951015811,8.97002643680753e-05,0.371325900581999
"026x026",0.106809283921101,0.35683214400181,0.00403392406536845,0.0399206000761266,0.168861231170478,0.00829821343772019,0.0605021829095016,8.923859429422e-05,0.2546531818236
"026x027",0.0169808934483545,0.43185237906951,4.33377471263443e-05,0.0453372430225984,0.187678648922603,0.0234639304635543,0.0654871091059787,4.33377469893458e-05,0.229113120473286
"026x028",0.00921189350427997,0.335062073654301,0.0396592693301243,0.0503017767409737,0.148706442732033,0.0479465563078399,0.0747157917009689,0.00659209168786854,0.287804104341611
"026x029",0.00492998499860997,0.0298038912799351,0.876893654682465,0.00300500817521947,0.0106703810290515,0.0433134439152262,0.0135585179997545,0.000159075969880494,0.0176660419498572
"026x030",0.00402916073091096,0.00971665254180792,0.892318405283816,0.00184478672585402,0.00781664356484886,0.0165110937252176,0.0545089598352506,0.00166475606981789,0.011589541522476
"026x031",0.00385689556555416,0.165178650770928,0.678855810520772,0.0249529953728948,0.0162544885932965,0.0784429080539693,0.0177094811852245,0.00596154685251589,0.00878722308484487
"026x032",0.0115003464408022,0.00943103612728574,0.951474108441674,0.000131848351396936,0.00351196743471159,0.0159699668666698,0.0001318488291721,0.000131848829166174,0.00771702867912176
"026x033",0.00312528524839642,0.0671061635565255,0.806287540041834,0.0652648666113123,0.00142894749588512,0.0300520443969338,0.00897127753628142,0.0132273571251644,0.00453651798766642
"026x034",0.0125762526225616,0.042003409031826,0.795787688848531,0.00978701911655117,0.0201428082042445,0.0152943401162591,0.00757137573684146,0.00298724801166085,0.0938498583115245
"026x035",0.01398341150827,0.0706582517676029,0.339428572160369,0.116931699764675,0.184581922691274,0.0244364664626034,0.0609591861462153,0.0584837061411683,0.130536783357823
"026x036",0.0243052740586304,0.226737922218965,0.211109191655998,0.00862465860864533,0.267916651891951,0.0303194346818123,0.0123553112083171,0.000137130677984601,0.218494424997697
"026x037",0.058078927221952,0.337430025428083,0.0479492422810706,0.0401321464666542,0.171492669469419,0.0887284619893811,0.0158941152194755,0.000139478936245524,0.240154932987719
"026x038",0.000647511627983542,0.152444586186573,0.290255070989139,0.267957788204892,0.0497795671405577,0.0343408000251701,0.00192625366541144,0.127615877186675,0.0750325449735985
"026x039",0.0254466490019534,0.465364078613404,0.0146284089453219,0.0138096382155837,0.210414378868829,0.088739629361139,9.1764122958558e-05,9.17641229621273e-05,0.181413688747849
"026x040",0.0196950151923401,0.364374481536307,0.200579411600546,0.00229096456079022,0.137846868677434,0.141600329555688,0.00583790975486921,0.000140497434968336,0.127634521687058
"026x041",0.0263051313858664,0.286923632273028,0.0553304218836411,0.139798714244692,0.257571896400535,0.0576947423805787,0.000191158569486656,0.0276579254425228,0.148526377419648
"026x042",0.0180715000300603,0.290442068028586,0.148795648244174,0.000154209187966491,0.327505822394906,0.0988278185680456,0.000154209187860978,0.000154209187849675,0.11589451517055
"026x043",0.00210546556434856,0.0619530146110124,0.782995452445768,0.0195207845962164,0.0674939209507852,0.031211996772474,0.00356611169782167,0.000249078209217159,0.0309041751523562
"026x044",0.000156580089925679,0.00245050972022131,0.758033221804215,0.0368032421811104,0.0539059250604483,0.0246750364379463,0.00040395556708965,0.0596322266668179,0.0639393024722255
"026x045",0.00172256418815327,0.0193379068108086,0.662824170465439,0.150869749787398,0.054149477885907,0.044364987999949,0.00681848893964148,0.0136392601579045,0.0462733937647987
"026x046",0.00753810587003685,0.150490590550937,0.431862309907811,0.0642891355813443,0.205830836829155,0.0584161187747596,0.00528203411919764,0.000396520122392969,0.0758943482443658
"026x047",0.00519943271102254,0.15504164827709,0.421287981691439,0.00450591151008825,0.22432628865069,0.089820688919129,0.0058153516403496,0.00010553519766575,0.0938971614025262
"026x048",0.00398332491584923,0.14611698034888,0.285861286594234,0.10055837532266,0.164862675170679,0.0939058642363535,0.00220299338396491,0.000126319032043646,0.202382180995336
"026x049",0.0750066280697904,0.250955688835276,9.08704687621129e-05,0.00731012872766653,0.261688964319759,0.0529376344109313,0.0535347527976373,9.08704687688016e-05,0.298384461901408
"026x050",4.5541761796231e-05,0.633408144552908,0.0654947354113192,0.00834089223241775,0.16605721731203,0.0322189528166833,4.55417630956243e-05,0.0383885731498854,0.0560004009998648
"026x051",0.0276022384066232,0.253805899452844,0.0119621205566983,0.172466207984318,0.07033883606825,0.044589405195952,0.000248390295161638,0.000248390294282418,0.418738511745871
"026x052",6.39645154820862e-05,0.487791323631961,0.0163940926534604,0.295027371235525,0.0549261930409572,0.00996768127635165,0.0125321495191705,0.116373333743283,0.00692389038380933
"027x000",0.000164705559415175,0.30409767035373,0.000164705562763176,0.369730203761001,0.211841676023798,0.0496030339742874,0.000164705562767076,0.00730618927358829,0.0569271099286499
"027x001",0.000217508018783522,0.304907473918965,0.072424620368967,0.325029306935341,0.111336824699979,0.10764748767709,0.000217508019125424,0.0385268391593347,0.0396924312024144
"027x002",0.000132042249232262,0.338087503931494,0.0582849868353618,0.222768333830343,0.202819172828279,0.101542697197379,0.054755155907687,0.00768839643058448,0.0139217107896398
"027x003",0.000320356076109509,0.217003572102669,0.188582504920354,0.20591784064637,0.117895444083386,0.0492529943261808,0.000320356074319384,0.000320356075483731,0.220386575695128
"027x004",9.79741002695276e-05,0.316028882158362,0.0441916396493596,0.169433997837284,0.349833058579533,0.0767059616937077,0.013781358813686,9.79741002356707e-05,0.0298291530675627
"027x005",0.00818069688173969,0.319016900038878,0.00919071079486195,0.276453448884181,0.131944716877276,0.0315004573393861,0.00537380825649045,5.70742313381722e-05,0.218282186695849
"027x006",4.26369092463103e-05,0.174467572548612,0.0275660860546761,0.520539691289489,0.200577619973084,0.0247272454298004,4.26369092842334e-05,0.00213190460216235,0.0499046062836462
"027x007",0.0317380290811669,0.289371445575802,0.0241965086451739,0.0411756440496378,0.0407208186534825,0.0593819230011036,0.303048755805588,0.000117796129996139,0.21024907905805
"027x008",9.67372812638233e-05,0.15183238879664,9.6737281233832e-05,0.0870656401142524,0.250420978502494,0.015331535214867,0.0623334983060579,9.67372812567364e-05,0.432725747221934
"027x009",0.0675190032474588,0.262723255671944,0.00030716351842657,0.0541345302581695,0.222812751748827,0.037065873270667,0.000307163518040593,0.143957407663359,0.211172851103107
"027x010",0.0208283283686917,0.279688311851292,0.00432725489679464,0.211057971669318,0.245109097045238,0.13065747910622,0.00592500561372522,0.000122154512463114,0.102284396936256
"027x011",0.0439660789110464,0.398459378940367,0.000140954231187757,0.0227560565796528,0.22675720072752,0.0457909831185018,0.0191894059097146,0.0678174717963387,0.175122469785671
"027x012",0.0340408192711718,0.429391705341281,0.0035166271215648,0.0285636540645465,0.210041505404015,0.00901818974860687,0.0374385273112843,0.0142033108306236,0.233785660906907
"027x013",0.0994786784902248,0.205738610714086,0.00274737185073786,0.0516408336754016,0.194347043472637,0.0302880266890334,0.0670289061147481,0.000135211140726959,0.348595317852404
"027x014",0.0971920331385744,0.166840312171782,0.00285954351652868,0.0899224302963284,0.198894278844991,0.0170926919320991,0.060807049562899,0.00221780321346278,0.364173857323335
"027x015",0.117505255966375,0.299183360586473,0.00701724561860866,0.000141175088185697,0.166371322171783,0.0188458128948207,0.0191414914256972,0.0576480095340211,0.314146326714036
"027x016",0.0164591311406253,0.349188669714744,0.0156982167966333,0.00437711460126191,0.160536051341207,0.0193250065924193,0.102935629911126,8.73376408854137e-05,0.331392842261099
"027x017",0.0330684638920745,0.548468834243866,0.018773893648882,0.0525904323678955,0.0791444058988024,0.0224410489813256,0.0216976701546943,7.19357529397692e-05,0.22374331505952
"027x018",0.0671918856549943,0.394537449061633,0.0268225636954954,0.0793415833396666,0.137806494681111,0.0159337048596805,0.0406389162143084,0.0452047584377398,0.192522644055371
"027x019",0.0537376578521115,0.403276137747774,0.00865495879800415,0.0390296019652792,0.158102189396984,0.0305827604466482,0.139754954885052,8.65005215133097e-05,0.166775238386633
"027x020",0.0332263726710858,0.354543389026897,0.0300669334591453,0.124303222359034,0.135580363334088,0.0308540050407027,0.0496035279498568,5.96992034510234e-05,0.24176248695574
"027x021",0.0273342716762529,0.395796626908028,8.07768630585862e-05,0.268011334150208,0.0877916015435482,0.0223827701303144,0.0452930450484121,0.000548015600069447,0.152761558080109
"027x022",0.0193887605180357,0.312143846598298,0.0153155385674612,0.231052516462886,0.137182912927335,0.0385281317648465,0.0141643175763144,0.0175209615415885,0.214703014043235
"027x023",0.0652379294929154,0.34869269388972,0.0189191585111951,0.00412517656899808,0.187894024890192,6.17460027912808e-05,0.0234150907597654,6.17460028119921e-05,0.351592433881612
"027x024",0.054404005238254,0.23440648853566,0.0124543302544428,0.0442616602349367,0.227789362069479,0.0247779548128972,9.76901261799914e-05,9.76901259121052e-05,0.401710818602237
"027x025",0.118996536553062,0.07164509648393,0.0200224891101337,0.0408037325976797,0.13028592472589,0.0101602128432408,0.0117557317256497,0.00305881874686413,0.59327145721355
"027x026",0.0911522728638991,0.150801133601481,0.0173174115996457,0.0309490433575456,0.129232010449374,0.0273307485532369,0.00626956832224828,7.09326609009198e-05,0.546876878591668
"027x027",0.0067146850639621,0.257657181767685,0.513929022204213,0.00715965639624077,0.0731925389907064,0.0704922326329945,0.000265985327336658,0.000265985327329893,0.0703227122895318
"027x028",0.0208107472318852,0.242550468679682,0.202192679945791,0.0228128280430842,0.125606076864958,0.0565678283615288,0.0757217073225573,0.000142330474336832,0.253595333076177
"027x029",0.00910347234660716,0.0725637396352562,0.57572682388363,0.0365668859292583,0.0753161547086317,0.0584485621768231,4.17478235450465e-05,4.17478235030827e-05,0.172190865672745
"027x030",0.0111863448605612,0.119469430434339,0.685765833527577,0.00159426417274208,0.0517713430417616,0.0380356201921678,0.00800256293398312,0.000194745297316357,0.083979855539552
"027x031",0.0119683881153003,0.263822746423086,0.417461544169946,0.0722696430358977,0.0655712289406195,0.0735083097319128,0.0651369529860601,0.000630722545626168,0.0296304640515522
"027x032",0.00954004835325666,0.00896705791570361,0.862420624482719,0.00532515119338198,0.00666853452039481,0.05545496351696,0.0418385118986544,0.000373407078471969,0.00941170104045734
"027x033",0.00661750840585452,0.196297863239989,0.562197645487262,0.0443739404572986,0.06718327412861,0.0413808467026186,0.000138473248562296,0.000195680583794153,0.0816147677460105
"027x034",0.0192482565778038,0.0664345819321156,0.735848581664708,0.0048877569462077,0.0620060987738998,0.0386401835486618,0.0298700064785773,0.000139835412125217,0.0429246986659008
"027x035",0.00819769091359817,0.176994595652738,0.477023090833261,0.0102439365113146,0.133993754567837,0.127931725757656,0.00157975086827249,0.000161299965296689,0.0638741549300258
"027x036",0.0129255723365321,0.151345507371252,0.0724597961925206,0.092875348700011,0.252959160832122,0.0610232484448465,0.0159982955849581,0.0242721108879958,0.316140959649762
"027x037",0.0249855964734965,0.275798023709439,0.0434334246255485,0.127660866983049,0.0937681066262759,0.191426459944624,0.00410775719717913,0.000185223246974382,0.238634541193414
"027x038",0.00556051723575812,0.121029799174861,0.136134202988228,0.160011355566077,0.0748310158012148,0.410696833551637,0.0301578551898936,0.000124310326092997,0.0614541101662382
"027x039",0.00114639202618334,0.287987184600048,8.47882561589217e-05,0.257388929868228,0.116636825834441,0.142228416148755,0.00846820234075555,0.0860357377120783,0.100023523213352
"027x040",0.00962170735137219,0.145889078426319,0.0273679218271586,0.283888905551597,0.0865519065034734,0.0937430200950429,0.000180465776019171,0.25036860768455,0.102388386784468
"027x041",0.0598001759524181,0.361530391490702,0.00378863212862552,0.00112342544579803,0.131878815620152,0.0484488151645237,0.000306880875803996,9.70710998479064e-05,0.393025792222129
"027x042",0.00662708387828665,0.138116087001815,0.0784473517282237,0.00848994329975896,0.412035658741234,0.0276379499242801,9.92105685324517e-05,9.92105685270505e-05,0.328447504289342
"027x043",0.000933925074563864,0.048824970738516,0.820563136298703,0.00179016184019389,0.046861414015483,0.0469273339826303,0.000569706711132988,9.36207717213596e-05,0.0334357305670558
"027x044",0.00228742536614432,0.01419066945988,0.877811783057654,0.000543878310859522,0.0429777094224488,0.0451718484960409,0.0024106196492463,0.000111222017953273,0.0144948442197724
"027x045",0.00120844377267205,0.191985098566234,0.427442406512766,0.0515985273081317,0.129039791881281,0.0618911587217449,0.0125465831639748,0.000365730133682427,0.123922259939513
"027x046",0.00176416298186956,0.240728448527695,0.231078136064358,0.058441100352756,0.184045874843129,0.0845368305061322,0.000149198768022926,0.000149198767877352,0.199107049188161
"027x047",0.0408011727964539,0.168867267949005,0.0954573794923895,0.0322265686550429,0.293473794948908,0.0329860611218437,0.0141942141326062,9.28928887728467e-05,0.321900648014978
"027x048",0.0652918948712073,0.145490275447702,0.0348866706022652,0.059905991666332,0.162489034135957,0.0470925641202259,0.0180072211331709,0.00750558093455011,0.459330767088589
"027x049",0.0880535579434063,0.370228957957932,0.0224191540958805,0.0219675063997128,0.11669082080069,0.0563119316959999,0.0383938362879941,0.0986211856162989,0.187313049202086
"027x050",0.000202478660518697,0.339864381266308,0.0665480357478574,0.151414945734774,0.127605544099529,0.0947963033738275,0.000202478660729198,0.00020247866051869,0.219163353795938
"027x051",0.0958267277970502,0.436312767790316,0.030608531585957,0.0650541896251498,0.277473745637328,0.0455101701803076,6.14858503866073e-05,0.0370937242655141,0.0120586572679906
"027x052",0.00613745372216089,0.324245895926033,0.0052357299851952,0.355956816319428,0.0892884659743586,0.0103958290843519,5.62379962290981e-05,0.167801248491219,0.0408823225010243
"028x000",4.88330706079618e-05,0.539555177238147,0.0324684984953624,0.221706489580101,0.131292198206134,5.34027914082574e-05,4.88330704530141e-05,0.0747777344772051,4.88330705816791e-05
"028x002",0.00012911901737125,0.312370917776129,0.0721278740539772,0.220669390917831,0.148514555253082,0.187279563261007,0.000129119017371247,0.000129119017371249,0.05865034168586
"028x003",0.00654353104158321,0.199255735742067,0.0105385886029969,0.532199839152153,0.171641291151858,0.0673740741682073,7.28388935804961e-05,7.28388935793306e-05,0.0123012623539745
"028x004",6.85754266279428e-05,0.256323103307313,0.0494654652560796,0.499198650639598,0.12490315447408,0.0543407713565479,0.013383955364683,0.00224774874847653,6.85754265935611e-05
"028x005",0.00255926789446036,0.0951976693647984,0.184193663589473,0.344181978389605,0.310914601265903,0.0274201610794003,8.9026725859497e-05,0.0136936391583998,0.0217499925321007
